id,name,nameDisplay,abv,ibu,styleId,isRetired,status,statusDisplay,createDate,updateDate,labels.icon,labels.medium,labels.large,labels.contentAwareIcon,labels.contentAwareMedium,labels.contentAwareLarge,style.id,style.categoryId,style.category.id,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,availableId,available.id,available.name,available.description,year,style.ogMax,locationId,location.id,location.name,location.streetAddress,location.locality,location.postalCode,location.website,location.isPrimary,location.inPlanning,location.isClosed,location.openToPublic,location.locationType,location.locationTypeDisplay,location.countryIsoCode,location.status,location.statusDisplay,location.createDate,location.updateDate,location.country.isoCode,location.country.name,location.country.displayName,location.country.isoThree,location.country.numberCode,location.country.createDate,location.extendedAddress,location.region,location.phone,location.yearOpened
77Diig,Stone Mixtape Ale Vol. 5 – The Winking Lizard Blend,Stone Mixtape Ale Vol. 5 – The Winking Lizard Blend,8,,2,N,verified,Verified,2017-09-07 14:56:38,2017-09-07 14:56:38,,,,,,,2,1,1,British Origin Ales,2012-03-21 20:06:45,English-Style India Pale Ale,English IPA,"Most traditional interpretations of English-style India pale ales are characterized by medium-high hop bitterness with a medium to medium-high alcohol content. Hops from a variety of origins may be used to contribute to a high hopping rate. Earthy and herbal English-variety hop character is the perceived end, but may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer, sometimes with subtle and balanced character of sulfur compounds. This pale gold to deep copper-colored ale has a medium to high, flowery hop aroma and may have a medium to strong hop flavor (in addition to the hop bitterness). English-style India pale ales possess medium maltiness and body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill haze is allowable at cold temperatures. Hops of other origins may be used for bitterness or approximating traditional English character.",35,63,5,7,6,14,1.05,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:18:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dPc16i,Stone Neapolitan Dynamite,Stone Neapolitan Dynamite,8.5,,44,N,verified,Verified,2017-09-01 20:57:06,2017-09-25 14:23:34,https://brewerydb-images.s3.amazonaws.com/beer/dPc16i/upload_d33k6N-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/dPc16i/upload_d33k6N-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/dPc16i/upload_d33k6N-large.png,https://brewerydb-images.s3.amazonaws.com/beer/dPc16i/upload_d33k6N-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/dPc16i/upload_d33k6N-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/dPc16i/upload_d33k6N-contentAwareLarge.png,44,3,3,North American Origin Ales,2012-03-21 20:06:45,Specialty Stouts,Stout,"See British Origin American-Style Imperial Porter Imperial porters are very dark brown to black in color. No roast barley or strong burnt/astringent black malt character should be perceived. Medium malt, caramel and cocoa-like sweetness should be in harmony with medium-low to medium hop bitterness. This is a full bodied beer. Ale-like fruity esters should be evident but not overpowering and compliment malt derived sweetness and hop character. Hop flavor and aroma may vary from being low to medium-high. Diacetyl (butterscotch) levels should be absent.",35,50,7,12,40,40,1.08,1.02,1.03,2012-03-21 20:06:46,2015-04-07 15:28:58,2.0,2.0,Limited,Limited availability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o47x3H,Stone Notorious P.O.G.,Stone Notorious P.O.G.,4.7,,46,N,verified,Verified,2019-07-17 12:04:36,2019-07-17 12:08:13,https://brewerydb-images.s3.amazonaws.com/beer/o47x3H/upload_CLOqjZ-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/o47x3H/upload_CLOqjZ-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/o47x3H/upload_CLOqjZ-large.png,https://brewerydb-images.s3.amazonaws.com/beer/o47x3H/upload_CLOqjZ-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/o47x3H/upload_CLOqjZ-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/o47x3H/upload_CLOqjZ-contentAwareLarge.png,46,4,4,German Origin Ales,2012-03-21 20:06:46,Berliner-Style Weisse (Wheat),Berlinerweisse,"This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.",3,6,2.8,3.4,2,4,1.028,1.004,1.006,2012-03-21 20:06:46,2015-04-07 15:29:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RlLfZ2,Stone Old Gardian Barley Wine,Stone Old Gardian Barley Wine (2013),11.6,80,34,N,verified,Verified,2013-05-08 20:57:23,2013-05-11 15:37:42,,,,,,,34,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Barley Wine Ale,American Barleywine,"American style barley wines range from amber to deep copper-garnet in color and have a full body and high residual malty sweetness. Complexity of alcohols and fruity-ester characters are often high and counterbalanced by assertive bitterness and extraordinary alcohol content. Hop aroma and flavor are at medium to very high levels. American type hops are often used but not necessary for this style. Very low levels of diacetyl may be acceptable. A caramel and/or toffee aroma and flavor are often part of the character. Characters indicating oxidation, such as vinous (sometimes sherry-like) aromas and/or flavors, are not generally acceptable in American-style Barley Wine Ale, however if a low level of age-induced oxidation character harmonizes and enhances the overall experience this can be regarded favorably. Chill haze is allowable at cold temperatures.",60,100,8.4,12,11,22,1.09,1.024,1.028,2012-03-21 20:06:46,2015-04-07 15:27:08,,,,,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBBbRq,Stone Pale Ale,Stone Pale Ale,5.4,41,25,N,verified,Verified,2012-01-03 02:44:18,2015-12-15 21:52:27,https://brewerydb-images.s3.amazonaws.com/beer/UBBbRq/upload_aX7iNN-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/UBBbRq/upload_aX7iNN-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/UBBbRq/upload_aX7iNN-large.png,https://brewerydb-images.s3.amazonaws.com/beer/UBBbRq/upload_aX7iNN-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/UBBbRq/upload_aX7iNN-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/UBBbRq/upload_aX7iNN-contentAwareLarge.png,25,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Pale Ale,American Pale,"American pale ales range from deep golden to copper in color. The style is characterized by fruity, floral and citrus-like American-variety hop character producing medium to medium-high hop bitterness, flavor, and aroma. Note that the ""traditional"" style of this beer has its origins with certain floral, fruity, citrus-like, piney, resinous, or sulfur-like American hop varietals. One or more of these hop characters is the perceived end, but the perceived hop characters may be a result of the skillful use of hops of other national origins. American pale ales have medium body and low to medium maltiness. Low caramel character is allowable. Fruity-ester flavor and aroma should be moderate to strong. Diacetyl should be absent or present at very low levels. Chill haze is allowable at cold temperatures.",30,42,4.5,5.6,6,14,1.044,1.008,1.014,2012-03-21 20:06:45,2015-04-07 15:25:18,1.0,1.0,Year Round,Available year round as a staple beer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7SgL0,Stone Pale Ale 2.0,Stone Pale Ale 2.0,6,55,25,N,verified,Verified,2015-06-24 13:26:41,2015-12-18 03:55:39,https://brewerydb-images.s3.amazonaws.com/beer/G7SgL0/upload_rFNbc5-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/G7SgL0/upload_rFNbc5-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/G7SgL0/upload_rFNbc5-large.png,https://brewerydb-images.s3.amazonaws.com/beer/G7SgL0/upload_rFNbc5-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/G7SgL0/upload_rFNbc5-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/G7SgL0/upload_rFNbc5-contentAwareLarge.png,25,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Pale Ale,American Pale,"American pale ales range from deep golden to copper in color. The style is characterized by fruity, floral and citrus-like American-variety hop character producing medium to medium-high hop bitterness, flavor, and aroma. Note that the ""traditional"" style of this beer has its origins with certain floral, fruity, citrus-like, piney, resinous, or sulfur-like American hop varietals. One or more of these hop characters is the perceived end, but the perceived hop characters may be a result of the skillful use of hops of other national origins. American pale ales have medium body and low to medium maltiness. Low caramel character is allowable. Fruity-ester flavor and aroma should be moderate to strong. Diacetyl should be absent or present at very low levels. Chill haze is allowable at cold temperatures.",30,42,4.5,5.6,6,14,1.044,1.008,1.014,2012-03-21 20:06:45,2015-04-07 15:25:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QReTrA,Stone Peak Conditions Hazy Double IPA,Stone Peak Conditions Hazy Double IPA,8.1,55,173,N,verified,Verified,2020-03-05 12:45:40,2020-03-05 12:47:05,https://brewerydb-images.s3.amazonaws.com/beer/QReTrA/upload_N7kjie-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/QReTrA/upload_N7kjie-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/QReTrA/upload_N7kjie-large.png,https://brewerydb-images.s3.amazonaws.com/beer/QReTrA/upload_N7kjie-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/QReTrA/upload_N7kjie-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/QReTrA/upload_N7kjie-contentAwareLarge.png,173,3,3,North American Origin Ales,2012-03-21 20:06:45,Juicy or Hazy Imperial or Double India Pale Ale,Juicy or Hazy Double IPA,"Color: Straw to deep gold

Clarity: Low to very high degree of cloudiness is typical of these beers. Starch, yeast, hop, protein and/or other compounds contribute to a wide range of hazy appearance within this category.

Perceived Malt Aroma & Flavor: Low to high malt aroma and flavor may be present

Perceived Hop Aroma & Flavor: High to very high hop aroma and flavor are present, with attributes typical of hops from any origin.

Perceived Bitterness: Low to medium. Perceived impression of bitterness is soft and well-integrated into overall balance, and may differ significantly from measured or calculated IBU levels.

Fermentation Characteristics: Low to medium fruity-estery aroma and ﬂavor may be present, but are usually overwhelmed by hop character. Diacetyl should not be perceived.

Body: Medium to high. Perceived silky or full mouthfeel may contribute to overall flavor profile.

Additional notes: Grist may include a small amount of oat, wheat or other adjuncts to promote haziness. Descriptors such as “juicy” are often used to describe the taste and aroma hop-derived attributes present in these beers.",65,100,7.6,10.6,4,7,1.07,1.012,1.02,2018-08-16 14:08:49,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uCtVeN,Stone Pilot Series: 613 Double IPA,Stone Pilot Series: 613 Double IPA,7.4,,31,N,verified,Verified,2017-01-26 14:17:52,2017-01-26 14:17:52,,,,,,,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,2.0,2.0,Limited,Limited availability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l7Ubrv,Stone R & R Coconut IPA,Stone R & R Coconut IPA,7.7,90,30,N,verified,Verified,2013-08-18 13:49:24,2015-12-17 05:35:57,https://brewerydb-images.s3.amazonaws.com/beer/l7Ubrv/upload_O4AbKw-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/l7Ubrv/upload_O4AbKw-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/l7Ubrv/upload_O4AbKw-large.png,https://brewerydb-images.s3.amazonaws.com/beer/l7Ubrv/upload_O4AbKw-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/l7Ubrv/upload_O4AbKw-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/l7Ubrv/upload_O4AbKw-contentAwareLarge.png,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,2.0,2.0,Limited,Limited availability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wyNE62,Stone Revengeful Spirit Imperial IPA,Stone Revengeful Spirit Imperial IPA,8.1,,31,N,verified,Verified,2019-05-30 20:23:48,2019-05-30 20:24:28,https://brewerydb-images.s3.amazonaws.com/beer/wyNE62/upload_vQeVAj-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/wyNE62/upload_vQeVAj-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/wyNE62/upload_vQeVAj-large.png,https://brewerydb-images.s3.amazonaws.com/beer/wyNE62/upload_vQeVAj-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/wyNE62/upload_vQeVAj-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/wyNE62/upload_vQeVAj-contentAwareLarge.png,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TpQ6lJ,Stone Ruination Double IPA 2.0,Stone Ruination Double IPA 2.0,8.5,100,31,N,verified,Verified,2015-04-29 18:00:44,2017-08-31 06:31:52,https://brewerydb-images.s3.amazonaws.com/beer/TpQ6lJ/upload_wJO3G6-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/TpQ6lJ/upload_wJO3G6-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/TpQ6lJ/upload_wJO3G6-large.png,https://brewerydb-images.s3.amazonaws.com/beer/TpQ6lJ/upload_wJO3G6-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/TpQ6lJ/upload_wJO3G6-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/TpQ6lJ/upload_wJO3G6-contentAwareLarge.png,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,1.0,1.0,Year Round,Available year round as a staple beer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
