id,name,nameDisplay,abv,styleId,isRetired,status,statusDisplay,createDate,updateDate,labels.icon,labels.medium,labels.large,labels.contentAwareIcon,labels.contentAwareMedium,labels.contentAwareLarge,style.id,style.categoryId,style.category.id,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,ibu,availableId,available.id,available.name,available.description,year,style.ogMax
Rg6aeS,Narwhal,Narwhal,10.2,43,N,verified,Verified,2012-10-22 23:47:24,2015-12-16 18:45:53,https://brewerydb-images.s3.amazonaws.com/beer/Rg6aeS/upload_3ZudK1-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/Rg6aeS/upload_3ZudK1-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/Rg6aeS/upload_3ZudK1-large.png,https://brewerydb-images.s3.amazonaws.com/beer/Rg6aeS/upload_3ZudK1-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/Rg6aeS/upload_3ZudK1-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/Rg6aeS/upload_3ZudK1-contentAwareLarge.png,43,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Imperial Stout,American Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",50,80,7,12,40,40,1.08,1.02,1.03,2012-03-21 20:06:46,2015-04-07 15:28:49,60,4.0,4.0,Seasonal,"Available at the same time of year, every year.",,
9Qr0BU,Narwhal Tawny Port Barrel Aged,Narwhal Tawny Port Barrel Aged,11.4,43,N,verified,Verified,2015-10-16 14:16:26,2015-10-16 14:16:26,,,,,,,43,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Imperial Stout,American Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",50,80,7,12,40,40,1.08,1.02,1.03,2012-03-21 20:06:46,2015-04-07 15:28:49,,,,,,,
TPdvZt,Neomixicanus,Neomixicanus,6.5,30,N,verified,Verified,2015-12-27 18:05:51,2015-12-27 18:05:51,,,,,,,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,,,,,,,
TOBHd9,No Middle Ground,No Middle Ground,6.9,30,N,verified,Verified,2018-03-03 13:33:57,2018-03-03 13:35:06,https://brewerydb-images.s3.amazonaws.com/beer/TOBHd9/upload_eqIawd-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/TOBHd9/upload_eqIawd-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/TOBHd9/upload_eqIawd-large.png,https://brewerydb-images.s3.amazonaws.com/beer/TOBHd9/upload_eqIawd-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/TOBHd9/upload_eqIawd-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/TOBHd9/upload_eqIawd-contentAwareLarge.png,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,45,,,,,,
he3yMK,Nooner Pilsner,Nooner Pilsner,5.2,98,N,verified,Verified,2015-01-30 18:48:59,2016-04-12 17:01:48,https://brewerydb-images.s3.amazonaws.com/beer/he3yMK/upload_UICWx1-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/he3yMK/upload_UICWx1-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/he3yMK/upload_UICWx1-large.png,https://brewerydb-images.s3.amazonaws.com/beer/he3yMK/upload_UICWx1-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/he3yMK/upload_UICWx1-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/he3yMK/upload_UICWx1-contentAwareLarge.png,98,8,8,North American Lager,2012-03-21 20:06:46,American-Style Pilsener,American Pilsener,"This classic and unique pre-Prohibition American-style Pilsener is straw to deep gold in color. Hop bitterness, flavor and aroma are medium to high, and use of noble-type hops for flavor and aroma is preferred. Up to 25 percent corn and/or rice in the grist should be used. Malt flavor and aroma are medium. This is a light-medium to medium-bodied beer. Sweet corn-like dimethylsulfide (DMS), fruity esters and American hop-derived citrus flavors or aromas should not be perceived. Diacetyl is not acceptable. There should be no chill haze. Competition organizers may wish to subcategorize this style into rice and corn subcategories.",25,40,5,6,3,6,1.045,1.012,1.018,2012-03-21 20:06:46,2015-04-07 15:40:08,38,,,,,,
OhhDEr,Nooner Session IPA,Nooner Session IPA,4.8,30,N,verified,Verified,2014-01-22 14:18:54,2015-12-17 09:48:42,https://brewerydb-images.s3.amazonaws.com/beer/OhhDEr/upload_QxJuwb-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/OhhDEr/upload_QxJuwb-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/OhhDEr/upload_QxJuwb-large.png,https://brewerydb-images.s3.amazonaws.com/beer/OhhDEr/upload_QxJuwb-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/OhhDEr/upload_QxJuwb-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/OhhDEr/upload_QxJuwb-contentAwareLarge.png,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,40,,,,,,
2EkHBG,NXS,NXS,6.5,30,N,verified,Verified,2017-04-25 13:20:59,2017-04-25 13:21:53,,,,,,,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,54,,,,,,
BEFupD,NxS IPA,NxS IPA,9,31,N,verified,Verified,2015-11-11 21:38:43,2015-12-28 15:26:19,https://brewerydb-images.s3.amazonaws.com/beer/BEFupD/upload_qI7ZlJ-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/BEFupD/upload_qI7ZlJ-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/BEFupD/upload_qI7ZlJ-large.png,https://brewerydb-images.s3.amazonaws.com/beer/BEFupD/upload_qI7ZlJ-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/BEFupD/upload_qI7ZlJ-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/BEFupD/upload_qI7ZlJ-contentAwareLarge.png,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,,2.0,2.0,Limited,Limited availability.,,
1HeKZM,Oatmeal Stout - Beer Camp #45,Oatmeal Stout - Beer Camp #45,9,21,N,verified,Verified,2012-11-02 20:39:26,2015-12-16 20:19:18,https://brewerydb-images.s3.amazonaws.com/beer/1HeKZM/upload_cK4qgT-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/1HeKZM/upload_cK4qgT-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/1HeKZM/upload_cK4qgT-large.png,https://brewerydb-images.s3.amazonaws.com/beer/1HeKZM/upload_cK4qgT-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/1HeKZM/upload_cK4qgT-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/1HeKZM/upload_cK4qgT-contentAwareLarge.png,21,1,1,British Origin Ales,2012-03-21 20:06:45,Oatmeal Stout,Oatmeal Stout,"Oatmeal stouts include oatmeal in their grist, resulting in a pleasant, full flavor and a smooth profile that is rich without being grainy. A roasted malt character which is caramel-like and chocolate-like should be evident - smooth and not bitter. Coffee-like roasted barley and roasted malt aromas (chocolate and nut-like) are prominent. Color is dark brown to black. Bitterness is moderate, not high. Hop flavor and aroma are optional but should not overpower the overall balance if present. This is a medium- to full- bodied beer, with minimal fruity esters. Diacetyl should be absent or at extremely low levels. Original gravity range and alcohol levels are indicative of English tradition of oatmeal stout.",20,40,3.8,6,20,20,1.038,1.008,1.02,2012-03-21 20:06:45,2015-04-07 15:22:53,,2.0,2.0,Limited,Limited availability.,,
798rjW,Oh Saisonna,Oh Saisonna,8.3,72,N,verified,Verified,2016-10-24 13:39:43,2016-11-01 15:02:39,,,,,,,72,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,French & Belgian-Style Saison,Saison,"Beers in this category are golden to deep amber in color. There may be quite a variety of characters within this style. Generally: They are light to medium in body. Malt aroma is low to medium-low. Esters are medium to high in  aroma, while, complex alcohols, herbs, spices, low Brettanomyces character and even clove and smoke-like phenolics may or may not be evident in the overall balanced beer. Hop aroma and flavor may be at low to medium levels. Malt flavor is low but provides foundation for the overall balance. Hop bitterness is moderate to moderately assertive. Herb and/or spice flavors, including black pepper-like notes, may or may not be evident. Fruitiness from fermentation is generally in character. A balanced small amount of sour or acidic flavors is acceptable when in balance with other components. Earthy, cellar-like, musty aromas are okay. Diacetyl should not be perceived. Chill or slight yeast haze is okay. Often bottle conditioned with some yeast character and high carbonation. French & Belgian-Style Saison may have Brettanomyces characters that are slightly acidity, fruity, horsey, goaty and/or leather-like.",20,40,4.5,8.5,4,14,1.055,1.004,1.016,2012-03-21 20:06:46,2015-04-07 15:34:55,,,,,,,
